field1,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,NumberOfTimeTotalDelay,isOld,SeriousDlqin2yrs.1,confidence,0 probability,1 probability,my_predict,confusion
148807,0,0.014120152,42,0,1.183560122,3600,9,0,3,0,2,0,False,0,0.94785,0.9625299999999999,0.037469999999999996,0,TN
148814,0,0.111795528,38,0,83.0,0,1,0,0,0,0,0,False,0,0.96864,0.98045,0.01955,0,TN
148817,0,0.0,59,0,0.0,0,2,0,0,0,0,0,False,0,0.9930700000000001,0.9962200000000001,0.0037700000000000003,0,TN
148822,0,0.935441535,35,1,0.7187938290000001,12833,11,1,4,1,0,3,False,1,0.50244,0.40009,0.59991,1,FP
148823,0,0.446755324,31,0,354.0,1,4,0,0,0,3,0,False,0,0.93596,0.9537700000000001,0.04623,0,TN
148825,0,0.8455914609999999,51,2,0.501653595,10582,14,0,2,0,2,2,False,0,0.72496,0.76156,0.23844,0,TN
148827,0,0.7626784940000001,46,0,0.330976669,9900,15,0,2,0,2,0,False,0,0.88446,0.9053100000000001,0.09469,0,TN
148832,0,0.0007777489999999999,86,0,0.0,2298,6,0,0,0,0,0,True,0,0.99344,0.9958899999999999,0.00411,0,TN
148833,0,0.054485872000000005,61,0,0.647285033,6500,13,0,1,0,3,0,False,0,0.9860399999999999,0.9914799999999999,0.00852,0,TN
148841,0,0.921078921,35,1,0.569432055,3362,5,0,1,0,2,1,False,0,0.7850600000000001,0.8153100000000001,0.18469000000000002,0,TN
148849,0,0.209039548,49,0,0.228877112,10000,2,0,1,0,0,0,False,0,0.98424,0.9909899999999999,0.009009999999999999,0,TN
148853,0,0.101676652,59,0,0.903208837,1900,6,1,1,0,0,1,False,0,0.83673,0.8602799999999999,0.13972,0,TN
148854,0,0.145574875,58,0,0.443598189,4857,5,0,1,0,0,0,False,0,0.98903,0.9933700000000001,0.00663,0,TN
148858,0,0.068097881,51,0,2055.0,0,10,0,1,0,0,0,False,0,0.99113,0.9952200000000001,0.0047799999999999995,0,TN
148862,0,0.7704869529999999,47,1,0.323645206,8635,8,0,1,0,1,1,False,0,0.8240299999999999,0.8506600000000001,0.14934,0,TN
148866,0,0.337352721,77,0,0.502892651,4666,9,0,2,0,0,0,True,0,0.96335,0.97467,0.02534,0,TN
148868,0,0.7772297029999999,57,0,0.593359514,2800,8,0,3,0,0,0,False,0,0.90601,0.93181,0.06819,0,TN
148871,0,0.458895185,52,1,0.392980351,13333,9,0,2,0,0,1,False,0,0.9081899999999999,0.92656,0.07343999999999999,0,TN
148873,0,0.897636745,47,2,20351.0,0,9,0,5,0,2,2,False,0,0.45558000000000004,0.55938,0.44061999999999996,1,FP
148874,0,0.0,46,1,0.269487009,3001,2,0,1,0,0,1,False,0,0.89356,0.92622,0.07378,0,TN
148876,0,0.003157729,27,0,12.5,7,7,0,0,0,0,0,False,0,0.96565,0.9763,0.0237,0,TN
148877,0,0.9999999,57,0,0.15757444,4600,3,0,0,0,1,0,False,0,0.94105,0.95839,0.04161,0,TN
148882,0,0.004025338,47,0,0.339441899,2400,10,0,1,0,1,0,False,0,0.98987,0.9941200000000001,0.00588,0,TN
148888,0,0.01716825,57,0,86.0,0,12,0,0,0,0,0,False,0,0.9921200000000001,0.99565,0.00435,0,TN
148889,0,0.0,50,0,0.209947513,4000,9,0,2,0,0,0,False,0,0.98431,0.9897600000000001,0.01024,0,TN
148891,0,0.034999457000000005,77,0,0.111906893,3350,13,0,0,0,0,0,True,0,0.9926299999999999,0.9955799999999999,0.00442,0,TN
148895,0,0.079892789,50,0,47.0,0,3,0,0,0,0,0,False,0,0.98635,0.9906299999999999,0.00937,0,TN
148910,0,0.99550075,34,1,0.402939905,4625,3,1,1,1,0,3,False,1,0.55066,0.3819,0.6181,1,FP
148914,0,0.9999999,60,2,0.604331529,2400,6,0,1,0,3,2,False,0,0.71943,0.75465,0.24535,0,TN
148919,0,0.024460911,76,0,0.00430703,6500,3,0,0,0,0,0,True,0,0.9948799999999999,0.99697,0.00303,0,TN
148921,0,0.05581981,70,0,0.127680077,4150,14,0,0,0,0,0,False,0,0.99316,0.99605,0.00395,0,TN
148922,0,0.0,48,0,0.16618529199999998,4500,3,0,1,0,0,0,False,0,0.99134,0.99493,0.00507,0,TN
148923,0,0.040120166,58,0,0.400134801,4450,16,0,2,0,1,0,False,0,0.9790700000000001,0.9855799999999999,0.014430000000000002,0,TN
148927,0,0.026062759,29,0,0.014993185,2200,12,0,0,0,0,0,False,0,0.96365,0.97425,0.02575,0,TN
148943,0,0.119554288,63,0,0.290696744,12500,16,0,1,0,0,0,False,0,0.97888,0.9859899999999999,0.01401,0,TN
148947,0,0.058819943,44,0,2885.0,0,7,0,2,0,2,0,False,0,0.9847799999999999,0.9913700000000001,0.00864,0,TN
148952,0,0.188239611,62,0,0.468676891,3846,8,0,1,0,0,0,False,0,0.9789,0.9864200000000001,0.013580000000000002,0,TN
148954,0,0.9999999,49,0,1239.0,0,5,0,2,0,0,0,False,0,0.88512,0.9154,0.0846,0,TN
148955,0,0.5474795720000001,31,0,0.165077889,4300,7,1,0,0,0,1,False,0,0.77475,0.8096,0.1904,0,TN
148956,0,0.0035024490000000004,77,0,16.0,0,7,0,0,0,0,0,True,0,0.9932200000000001,0.9959,0.0041,0,TN
148960,0,0.63396369,84,0,0.19017996,4500,6,0,0,0,0,0,True,0,0.9635,0.9741299999999999,0.025869999999999997,0,TN
148965,0,0.417504342,47,1,0.189044714,15900,5,1,1,1,0,3,False,0,0.51239,0.57229,0.42771000000000003,1,FP
148967,0,0.8730731840000001,43,0,0.5551299129999999,6003,7,0,2,0,4,0,False,0,0.8649399999999999,0.90202,0.09798,0,TN
148969,0,0.068045461,42,0,3.700499168,600,11,0,2,0,0,0,False,0,0.97475,0.9839200000000001,0.01608,0,TN
148973,0,0.492709356,54,0,0.150690941,4558,7,0,0,0,0,0,False,0,0.90196,0.93335,0.06665,0,TN
148975,0,0.019666198,61,0,0.011994003,2000,4,0,0,0,0,0,False,0,0.99066,0.9941700000000001,0.00583,0,TN
148976,0,0.139889079,48,1,0.229094428,12400,15,0,2,0,0,1,False,0,0.8643,0.9012899999999999,0.09871,0,TN
148979,0,0.48852071,57,0,0.4004975120000001,6833,17,0,2,0,1,0,False,0,0.9533299999999999,0.96645,0.03356,0,TN
148988,0,0.092892292,74,0,0.231924883,6389,14,0,2,0,0,0,True,0,0.99221,0.9953200000000001,0.00468,0,TN
148993,0,0.056897079,63,5,5057.0,0,5,0,2,0,0,5,False,0,0.72929,0.76464,0.23535999999999999,0,TN
149006,0,0.153990942,58,0,0.129405777,7858,7,0,1,0,0,0,False,0,0.9855299999999999,0.9904299999999999,0.00957,0,TN
149008,0,0.390251459,41,0,0.260554672,5660,20,0,0,0,2,0,False,0,0.9098799999999999,0.9296700000000001,0.07032000000000001,0,TN
149009,0,0.11805422,28,0,0.616409829,2400,6,0,1,0,1,0,False,0,0.97505,0.98229,0.01771,0,TN
149010,0,0.025126907,66,0,2180.0,0,13,0,1,0,0,0,False,0,0.99064,0.99482,0.00518,0,TN
149012,0,0.375332345,38,0,0.187470634,6384,6,0,1,0,2,0,False,0,0.9601799999999999,0.9737899999999999,0.02621,0,TN
149016,0,0.188256626,58,1,0.217285945,3713,7,0,1,0,3,1,False,0,0.87095,0.9134899999999999,0.08651,0,TN
149019,0,0.022111114,37,0,0.119069596,5416,17,0,0,0,0,0,False,0,0.97624,0.9834299999999999,0.016569999999999998,0,TN
149023,0,0.017506332,44,1,0.28693656100000003,9583,8,0,1,0,0,1,False,0,0.8920100000000001,0.92722,0.07278,0,TN
149026,0,0.008246722,76,0,0.002039837,8333,6,0,0,0,1,0,True,0,0.9948799999999999,0.99697,0.00303,0,TN
149027,0,0.108460836,84,0,0.28682515,4500,5,0,1,0,0,0,True,0,0.99513,0.99741,0.00259,0,TN
149028,1,0.965473384,41,6,0.845593487,7000,17,0,4,1,2,7,False,1,0.44343,0.48799,0.5120100000000001,1,TP
149029,0,0.04932588,30,0,0.430696416,2957,8,0,1,0,2,0,False,0,0.9782799999999999,0.98456,0.01544,0,TN
149038,0,0.010538543,60,0,18.0,0,4,0,0,0,0,0,False,0,0.99339,0.99613,0.00387,0,TN
149040,0,0.850294227,46,2,0.547922933,12300,9,0,2,0,4,2,False,0,0.72887,0.7612399999999999,0.23876,0,TN
149050,0,0.512454809,41,0,389.0,0,2,0,0,0,0,0,False,0,0.9011899999999999,0.9325,0.0675,0,TN
149055,0,0.024499319,66,0,0.005194805,5389,7,0,0,0,0,0,False,0,0.991,0.9949600000000001,0.00504,0,TN
149062,0,0.004419443,62,0,0.119557962,13482,11,0,1,0,1,0,False,0,0.99126,0.99474,0.00526,0,TN
149070,1,1.027420737,42,0,0.213957209,5000,3,4,0,0,1,4,False,1,0.52799,0.40299,0.59701,1,TP
149071,0,0.490772195,30,0,0.302332626,3300,10,0,0,0,0,0,False,0,0.9032600000000001,0.9321299999999999,0.06787,0,TN
149072,0,0.475180858,48,0,0.7439024390000001,4181,10,0,2,0,1,0,False,0,0.8937299999999999,0.92568,0.07432000000000001,0,TN
149077,0,0.011114651,76,0,0.430702918,3015,9,0,1,0,0,0,True,0,0.99484,0.9971899999999999,0.00281,0,TN
149078,0,0.058108300000000015,63,0,0.409190231,15559,20,0,3,0,0,0,False,0,0.97708,0.98406,0.01594,0,TN
149084,0,0.012224071,81,0,17.0,0,10,0,0,0,0,0,True,0,0.99369,0.99654,0.00346,0,TN
149085,0,0.232707848,30,0,0.308246073,4583,6,0,2,0,0,0,False,0,0.9690799999999999,0.9778100000000001,0.02219,0,TN
149087,0,0.190847328,53,0,0.357634369,5376,10,0,1,0,3,0,False,0,0.96085,0.9721200000000001,0.027880000000000002,0,TN
149091,0,0.9999999,23,0,2.0,0,0,0,0,0,0,0,False,0,0.89339,0.9163100000000001,0.08369,0,TN
149092,0,0.9999999,67,0,0.0,0,1,0,0,0,0,0,False,0,0.9490799999999999,0.9637899999999999,0.03621,0,TN
149101,0,0.70265179,32,0,652.0,0,10,1,0,0,1,1,False,0,0.66047,0.6987800000000001,0.30122,1,FP
149104,0,0.9999999,42,0,0.0,900,1,0,0,0,2,0,False,0,0.84701,0.87129,0.12871,0,TN
149110,0,0.0,36,0,0.670973696,2166,7,0,0,0,0,0,False,0,0.9864,0.99121,0.008790000000000001,0,TN
149120,0,0.0,56,0,0.331734612,6254,10,0,1,0,0,0,False,0,0.98893,0.99305,0.00695,0,TN
149122,0,0.210411966,32,0,0.953139644,3200,20,0,2,0,1,0,False,0,0.93765,0.9542,0.0458,0,TN
149123,0,0.743645408,34,0,2951.0,0,10,0,1,0,0,0,False,0,0.85059,0.8826299999999999,0.11737,0,TN
149126,0,0.262968703,74,0,0.22570324,7500,9,0,0,0,0,0,True,0,0.9834799999999999,0.9897600000000001,0.01024,0,TN
149128,0,0.353811695,51,0,0.39924806,12500,5,0,2,0,0,0,False,0,0.9741299999999999,0.98319,0.01681,0,TN
149131,1,0.9999999,31,0,0.106723319,4000,5,0,0,3,0,3,False,0,0.54404,0.59048,0.40952,1,TP
149135,0,0.760689458,54,2,0.389101816,6000,8,1,1,1,2,4,False,1,0.44723999999999997,0.48141999999999996,0.51858,1,FP
149138,0,0.033623665,56,0,0.247998528,10866,9,0,1,0,1,0,False,0,0.99218,0.9953200000000001,0.00468,0,TN
149142,1,0.9999999,41,3,1.1163534590000002,2500,6,0,1,0,1,3,False,0,0.6139399999999999,0.6555,0.34451,1,TP
149143,1,0.973515592,46,0,0.719473349,9417,9,0,1,0,3,0,False,0,0.8503,0.8902,0.1098,0,FN
149148,0,0.9999999,52,1,0.620951619,2500,2,2,2,0,0,3,False,1,0.51146,0.38477,0.61523,1,FP
149155,0,0.000204076,37,0,0.73858861,6900,7,0,1,0,0,0,False,0,0.9885,0.9925200000000001,0.00748,0,TN
149157,0,0.016607643999999998,84,0,0.22446259,6000,10,0,1,0,0,0,True,0,0.9933299999999999,0.9962700000000001,0.00373,0,TN
149160,0,0.314451153,54,0,0.839160839,1000,9,0,0,0,0,0,False,0,0.96091,0.97705,0.02295,0,TN
149162,0,0.370460989,63,1,4051.0,0,18,0,2,0,0,1,False,0,0.9121299999999999,0.9325200000000001,0.06748,0,TN
149167,0,0.00139447,31,1,0.106322385,15800,12,0,1,0,1,1,False,0,0.90502,0.93755,0.06245,0,TN
149171,0,0.022966988,87,0,0.003272251,4583,3,0,0,0,0,0,True,0,0.99418,0.9968600000000001,0.00314,0,TN
149178,0,0.00249975,40,1,0.024935578,78000,14,0,1,0,0,1,False,0,0.8963,0.92737,0.07263,0,TN
149187,0,0.056928630999999986,23,0,6.0,0,2,0,0,0,0,0,False,0,0.97409,0.9834,0.0166,0,TN
149188,0,0.9999999,40,0,0.253419726,8333,3,0,1,0,2,0,False,0,0.95085,0.96885,0.03115,0,TN
149189,0,0.9999999,55,0,0.307514656,5628,4,2,0,1,2,3,False,1,0.49051000000000006,0.40695,0.59305,1,FP
149192,0,0.123429013,42,0,0.223782174,4700,11,0,1,0,4,0,False,0,0.9707399999999999,0.9812299999999999,0.01877,0,TN
149195,0,0.025681736,62,0,0.30920552100000004,9200,14,0,2,0,0,0,False,0,0.98811,0.9919399999999999,0.00806,0,TN
149197,0,0.06956670400000001,93,0,0.00315416,7608,3,0,0,0,0,0,True,0,0.99326,0.9961,0.0039,0,TN
149211,1,0.9999999,31,1,0.213251849,3108,2,3,0,0,2,4,False,1,0.55066,0.3819,0.6181,1,TP
149213,0,0.0,62,0,0.131519274,5291,6,0,1,0,0,0,False,0,0.9922700000000001,0.9953,0.0047,0,TN
149215,1,0.405810904,65,1,0.36600607,5600,21,0,1,0,0,1,False,0,0.9186,0.93811,0.06189,0,FN
149216,0,0.023218696,82,0,0.099576271,6135,13,0,0,0,1,0,True,0,0.98513,0.9917100000000001,0.00829,0,TN
149226,0,0.9999999,26,0,0.087038344,4250,4,0,0,0,0,0,False,0,0.88189,0.90823,0.09178,0,TN
149230,0,0.98566173,29,0,0.492602959,2500,6,0,0,0,0,0,False,0,0.8329799999999999,0.86561,0.13439,0,TN
149233,1,0.933062193,50,0,2448.0,0,7,1,2,2,2,3,False,1,0.47342,0.42881,0.57119,1,TP
149241,0,0.970285928,56,0,0.28571428600000004,4500,7,0,0,0,0,0,False,0,0.9132100000000001,0.9405700000000001,0.05943,0,TN
149252,0,0.06201934,48,0,0.747237569,2895,8,0,2,0,5,0,False,0,0.97246,0.98098,0.01902,0,TN
149253,0,0.037154437,67,0,0.309020677,4400,8,0,2,0,0,0,False,0,0.99034,0.99405,0.00595,0,TN
149256,0,0.090189736,39,0,0.204542208,7000,9,0,1,0,2,0,False,0,0.98157,0.98716,0.01284,0,TN
149267,0,0.0,65,0,0.527329516,3841,5,0,2,0,0,0,False,0,0.9910200000000001,0.99441,0.0055899999999999995,0,TN
149279,0,0.000649968,28,0,0.281906031,3000,4,0,0,0,0,0,False,0,0.98175,0.9872700000000001,0.01273,0,TN
149283,0,0.10335824,56,0,0.160193441,6616,9,0,1,0,0,0,False,0,0.9860700000000001,0.99111,0.00889,0,TN
149308,0,0.550383114,53,0,0.351381945,10600,11,0,1,0,0,0,False,0,0.9471299999999999,0.96306,0.03694,0,TN
149312,0,0.605295118,30,0,0.26066813,4100,6,0,0,0,1,0,False,0,0.8965799999999999,0.91985,0.08015,0,TN
149316,0,0.13285336,54,0,0.253413353,13329,9,0,2,0,0,0,False,0,0.99149,0.9952,0.0048,0,TN
149318,0,0.2994372,41,0,0.31927461100000004,9649,8,0,2,0,2,0,False,0,0.9674799999999999,0.9775299999999999,0.02247,0,TN
149319,0,0.08680156,60,0,1702.0,0,8,0,2,0,0,0,False,0,0.9914299999999999,0.9948100000000001,0.00519,0,TN
149324,0,0.32560572,39,0,5131.0,0,14,0,2,0,0,0,False,0,0.9549,0.9687899999999999,0.03121,0,TN
149326,0,0.323163697,31,0,2508.0,0,7,0,2,0,0,0,False,0,0.9850200000000001,0.9929100000000001,0.0071,0,TN
149337,0,0.90542471,41,2,0.453899028,4218,11,2,0,1,1,5,False,1,0.6187199999999999,0.34197,0.65803,1,FP
149347,0,0.0,77,1,0.07769195799999999,2200,15,0,1,0,0,1,True,0,0.9242299999999999,0.94526,0.05474,0,TN
149349,0,0.038019889,63,0,0.143222506,4300,11,0,1,0,0,0,False,0,0.9924799999999999,0.9958799999999999,0.00412,0,TN
149350,0,0.024272678,67,0,0.30766376,5388,14,0,0,0,0,0,False,0,0.99087,0.99431,0.00569,0,TN
149357,0,0.435939102,60,0,0.5511859410000001,8136,11,0,2,0,1,0,False,0,0.9690000000000001,0.97872,0.02128,0,TN
149359,0,0.0008124489999999999,46,0,0.188362328,3333,8,0,1,0,0,0,False,0,0.9804700000000001,0.9880700000000001,0.01193,0,TN
149372,0,0.032138504,50,0,0.360565785,8200,7,0,2,0,2,0,False,0,0.9857600000000001,0.9902299999999999,0.009770000000000001,0,TN
149380,0,0.105286926,50,0,0.301334933,6666,7,0,1,0,0,0,False,0,0.9865200000000001,0.9910399999999999,0.00896,0,TN
149381,0,0.078618098,58,0,0.198849027,8166,13,0,1,1,2,1,False,0,0.87703,0.90991,0.09009,0,TN
149384,0,0.239301704,63,0,3153.0,0,29,0,1,0,0,0,False,0,0.9753,0.98577,0.014230000000000001,0,TN
149385,0,0.220765533,43,0,0.478779581,5112,11,0,1,0,0,0,False,0,0.9539200000000001,0.9666399999999999,0.03336,0,TN
149389,0,0.05331696,56,0,0.300786632,22500,21,0,3,0,1,0,False,0,0.9750700000000001,0.98229,0.01771,0,TN
149390,0,0.522619681,43,0,0.765046991,5000,9,0,1,0,2,0,False,0,0.9235700000000001,0.9432799999999999,0.056720000000000007,0,TN
149396,0,0.844279223,76,3,0.125373134,2009,14,2,0,0,0,5,True,1,0.63562,0.31836,0.6816399999999999,1,FP
149414,0,0.062729151,59,0,858.0,0,6,0,1,0,0,0,False,0,0.9898600000000001,0.99335,0.00665,0,TN
149427,0,0.003222103,67,0,2.0,0,2,0,0,0,0,0,False,0,0.9909,0.99415,0.00585,0,TN
149439,1,0.705073732,35,0,0.114564831,3377,5,0,0,0,3,0,False,0,0.87487,0.9045799999999999,0.09542,0,FN
149445,0,0.053025857,57,0,0.247452851,9225,17,0,2,0,2,0,False,0,0.97531,0.9827600000000001,0.017240000000000002,0,TN
149462,0,0.265873413,74,0,599.0,0,7,0,0,0,0,0,True,0,0.9845299999999999,0.9904799999999999,0.00952,0,TN
149464,0,0.378106859,41,0,0.379946486,7100,14,0,2,0,0,0,False,0,0.95749,0.96891,0.031089999999999996,0,TN
149465,0,0.9999999,53,0,0.194761439,9200,8,0,0,0,1,0,False,0,0.95036,0.96739,0.03261,0,TN
149466,0,0.129385138,53,0,0.005597375,5180,16,0,0,0,2,0,False,0,0.96375,0.97572,0.02428,0,TN
149476,0,0.109585023,50,0,0.273172683,10000,20,0,1,0,2,0,False,0,0.97229,0.98095,0.01905,0,TN
149483,0,0.014104127,63,0,742.0,0,8,0,1,0,0,0,False,0,0.9940200000000001,0.9967799999999999,0.00322,0,TN
149489,0,0.117246352,37,0,0.391888649,8333,16,0,2,0,1,0,False,0,0.96083,0.97235,0.02765,0,TN
149490,0,0.030269004,90,0,0.009653508,5800,4,0,0,0,0,0,True,0,0.99418,0.9968600000000001,0.00314,0,TN
149492,0,0.201271563,50,1,3083.0,0,16,1,3,0,4,2,False,0,0.69492,0.7308399999999999,0.26916,0,TN
149496,0,0.0,41,0,0.160198456,9069,5,0,1,0,2,0,False,0,0.9877799999999999,0.9916799999999999,0.008320000000000001,0,TN
149503,0,0.437389219,60,0,0.487625619,6666,9,0,2,0,0,0,False,0,0.9334,0.95841,0.041589999999999995,0,TN
149506,0,0.000921411,65,0,1727.0,0,14,0,1,0,0,0,False,0,0.99055,0.99482,0.00518,0,TN
149509,0,0.17485504,53,0,0.248800468,8544,5,0,1,0,3,0,False,0,0.98411,0.9894299999999999,0.01057,0,TN
149520,0,0.080266144,35,0,62.0,0,5,0,0,0,0,0,False,0,0.98003,0.98631,0.01369,0,TN
149529,0,1.122040876,42,0,0.561304837,8000,9,0,2,0,2,0,False,0,0.88287,0.9079299999999999,0.09207,0,TN
149530,0,0.255296544,76,0,0.253943568,4500,11,0,0,0,0,0,True,0,0.9789100000000001,0.98585,0.01415,0,TN
149537,0,0.000716397,65,0,0.518799711,2765,6,0,2,0,0,0,False,0,0.9835799999999999,0.9894299999999999,0.01057,0,TN
149542,0,0.534872094,35,1,0.463643471,2557,8,0,1,0,0,1,False,0,0.85541,0.88425,0.11575,0,TN
149545,0,0.080323252,62,0,0.31614654,5158,4,0,1,0,0,0,False,0,0.98835,0.99219,0.007809999999999999,0,TN
149546,0,0.7442566290000001,54,0,0.521509064,10204,17,0,3,0,2,0,False,0,0.8778600000000001,0.90102,0.09898,0,TN
149549,0,0.040486446,52,0,0.27458588300000003,6700,14,0,2,0,2,0,False,0,0.9790700000000001,0.9856799999999999,0.01433,0,TN
149550,0,0.454359518,25,0,199.0,0,9,0,0,0,0,0,False,0,0.86713,0.91064,0.08936000000000001,0,TN
149553,0,0.071727782,66,0,432.0,0,7,1,0,0,0,1,False,0,0.83673,0.8602799999999999,0.13972,0,TN
149554,0,0.05212081,68,0,1502.0,0,4,0,1,0,0,0,False,0,0.99456,0.99702,0.00299,0,TN
149558,1,0.993469684,51,11,0.5341833970000001,3685,17,1,0,1,0,13,False,1,0.6202,0.34078,0.65922,1,TP
149559,1,0.83770214,66,0,0.935768484,5666,14,0,3,0,0,0,False,0,0.9206,0.9403799999999999,0.059629999999999996,0,FN
149576,0,0.7644710579999999,26,2,0.295207292,3400,3,0,0,0,0,2,False,0,0.73573,0.76593,0.23406999999999997,0,TN
149580,0,0.9999999,38,0,0.339924461,4500,3,0,1,0,0,0,False,0,0.90666,0.93005,0.06995,0,TN
149587,0,0.053165401,64,0,0.014397906,4583,6,0,0,0,0,0,False,0,0.99419,0.99649,0.00351,0,TN
149590,0,0.00518906,65,0,0.14921781,11633,11,0,2,0,1,0,False,0,0.9887600000000001,0.9927799999999999,0.00722,0,TN
149596,0,0.02489917,50,0,0.4005999,6000,12,0,0,1,0,1,False,0,0.8685700000000001,0.9044,0.0956,0,TN
149602,0,0.132241735,62,2,0.789210128,10583,9,0,1,0,0,2,False,0,0.8864799999999999,0.9098200000000001,0.09018,0,TN
149607,0,0.0,40,0,0.0,4666,1,0,0,0,0,0,False,0,0.97741,0.9869600000000001,0.01305,0,TN
149613,0,0.000284687,56,0,1552.0,0,9,0,1,0,0,0,False,0,0.99403,0.9969299999999999,0.00307,0,TN
149617,0,0.007495422,54,0,5.0,0,4,0,0,0,0,0,False,0,0.9881700000000001,0.99319,0.006809999999999999,0,TN
149623,0,0.9999999,46,0,0.0,0,0,1,0,0,0,1,False,0,0.6674100000000001,0.70086,0.29914,1,FP
149629,0,0.058617116,37,0,0.361031948,20000,11,0,3,0,2,0,False,0,0.95514,0.96765,0.03235,0,TN
149631,0,0.9999999,44,0,0.078200321,5600,2,0,0,0,2,0,False,0,0.90614,0.9289200000000001,0.07107999999999999,0,TN
149633,0,0.466153846,64,8,13.31223629,236,8,0,2,2,0,10,False,0,0.70013,0.73583,0.26416999999999996,0,TN
149634,0,0.025148743,66,0,0.264483627,3175,10,0,2,0,0,0,False,0,0.98036,0.98669,0.013309999999999999,0,TN
149635,0,0.25702075,71,0,0.39310115,6000,17,0,2,0,0,0,True,0,0.9712200000000001,0.9804700000000001,0.019530000000000002,0,TN
149636,0,0.064944918,31,0,0.161295852,5833,8,0,0,0,2,0,False,0,0.9752200000000001,0.98265,0.01735,0,TN
149639,0,0.445277361,40,0,0.004332611,6000,3,0,0,0,0,0,False,0,0.9274,0.9559200000000001,0.04408,0,TN
149647,0,0.080083629,69,0,1248.0,0,8,0,1,0,1,0,False,0,0.9959,0.9980899999999999,0.0019100000000000002,0,TN
149650,0,0.06306722,38,0,0.279063125,3500,9,0,1,0,0,0,False,0,0.98116,0.98688,0.01312,0,TN
149652,0,0.003418186,90,0,0.001656315,2414,4,0,0,0,0,0,True,0,0.99315,0.996,0.004,0,TN
149665,1,0.84002133,54,0,0.90477687,3181,10,0,3,0,0,0,False,0,0.88613,0.91338,0.08662,0,FN
149669,0,0.081392983,63,0,1595.0,0,6,0,1,0,0,0,False,0,0.9918,0.99475,0.00525,0,TN
149673,0,0.95660434,50,0,0.513549953,7416,11,0,1,0,0,0,False,0,0.9224399999999999,0.9413,0.058710000000000005,0,TN
149674,0,0.132362255,82,0,4123.0,0,14,0,2,0,0,0,True,0,0.99197,0.99603,0.0039700000000000004,0,TN
149676,0,0.417129144,37,0,0.31564036300000003,12000,4,0,2,0,2,0,False,0,0.97483,0.98419,0.01581,0,TN
149678,0,0.006410783000000001,71,0,7.0,0,3,0,0,0,0,0,True,0,0.99613,0.9980399999999999,0.00196,0,TN
149686,0,0.688245097,43,0,0.538812785,9416,8,0,1,0,0,0,False,0,0.93353,0.9520700000000001,0.04793,0,TN
149687,0,0.0,21,0,0.082795699,929,1,0,0,0,0,0,False,0,0.973,0.9834799999999999,0.01652,0,TN
149699,0,0.005746994,59,0,0.381385938,3953,7,0,2,0,1,0,False,0,0.98906,0.9939100000000001,0.00609,0,TN
149703,0,0.042964752,39,0,0.612506541,3821,8,0,2,0,0,0,False,0,0.98008,0.9865299999999999,0.01347,0,TN
149712,0,0.050095625,78,0,783.0,0,8,0,1,0,0,0,True,0,0.99519,0.9974200000000001,0.0025800000000000003,0,TN
149714,0,0.005955607,61,0,1.372847461,9000,17,0,3,0,0,0,False,0,0.9504,0.96947,0.03053,0,TN
149725,0,0.003767407,59,0,0.122323651,6024,16,0,0,0,0,0,False,0,0.97759,0.98469,0.015309999999999999,0,TN
149726,0,0.436493764,37,0,0.222314525,15648,4,0,2,0,0,0,False,0,0.9775799999999999,0.98636,0.013640000000000001,0,TN
149727,0,0.074258028,64,0,1868.0,0,11,0,2,0,0,0,False,0,0.98987,0.99351,0.006490000000000001,0,TN
149729,0,0.0066078740000000006,44,0,1.675840396,10500,10,0,1,0,2,0,False,0,0.97311,0.9836299999999999,0.01637,0,TN
149734,0,0.462224495,57,0,0.376815516,11084,19,0,1,0,6,0,False,0,0.9554600000000001,0.96809,0.03191,0,TN
149739,0,0.0,75,0,0.129741891,16000,11,0,0,0,0,0,True,0,0.98651,0.9926,0.0074,0,TN
149740,0,0.031692278,54,0,0.550254869,7650,16,0,2,0,3,0,False,0,0.9776299999999999,0.98492,0.015090000000000001,0,TN
149741,0,0.085786464,49,0,0.545690862,5000,11,0,1,0,2,0,False,0,0.9850399999999999,0.9904200000000001,0.00958,0,TN
149742,0,0.093257222,54,0,1.364878374,3000,12,0,2,0,0,0,False,0,0.96246,0.97741,0.02259,0,TN
149744,0,0.994727752,62,0,0.402064451,3971,8,0,0,0,0,0,False,0,0.94278,0.96062,0.03938,0,TN
149752,0,0.019617572,45,0,0.445846227,4200,8,0,1,0,2,0,False,0,0.98824,0.99266,0.00734,0,TN
149754,0,0.747738777,34,0,0.599500416,1200,12,0,0,2,0,2,False,0,0.70031,0.73551,0.26449,0,TN
149764,1,1.098371777,33,4,5225.0,0,7,1,2,0,0,5,False,0,0.42745,0.57072,0.42928,1,TP
149765,0,0.639173811,69,0,0.355482226,20000,11,0,2,0,1,0,False,0,0.96626,0.97724,0.02276,0,TN
149766,0,0.213038114,63,0,1.083860759,1895,7,0,2,0,0,0,False,0,0.96572,0.98019,0.019809999999999998,0,TN
